Score,X,Y,GEN_EPA_ID,ZIP5,POINT_X_12_13,POINT_Y_12_13,POINT_X,POINT_Y
0,0,0,CAL000231323,94133,-122.4110171,37.80207585,-122.4110171,37.80207585
100,-122.279045,38.294095,CAL000231331,94559,0,0,-122.279045,38.294095
96.93,-118.033009,33.901984,CAL000231347,90670,0,0,-118.033009,33.901984
100,-118.173327,35.055924,CAL000231353,93501,0,0,-118.173327,35.055924
100,-121.26603,38.600029,CAL000231373,95742,0,0,-121.26603,38.600029
100,-120.763012,37.638296,CAL000231381,95386,0,0,-120.763012,37.638296
100,-119.712151,34.429051,CAL000231382,93101,0,0,-119.712151,34.429051
100,-122.420646,37.807656,CAL000231385,94109,0,0,-122.420646,37.807656
100,-116.285997,33.755577,CAL000231392,92203,0,0,-116.285997,33.755577
100,-118.448503,34.033227,CAL000231396,90064,0,0,-118.448503,34.033227
87.35,-121.640797,37.118276,CAL000231424,95037,0,0,-121.640797,37.118276
100,-117.161967,33.14862,CAL000231433,92069,0,0,-117.161967,33.14862
100,-122.999582,38.717831,CAL000231459,95441,0,0,-122.999582,38.717831
100,-121.849012,37.364274,CAL000231461,95116,0,0,-121.849012,37.364274
100,-122.262875,38.225971,CAL000231469,94558,0,0,-122.262875,38.225971
100,-122.465817,37.672491,CAL000231476,94014,0,0,-122.465817,37.672491
100,-117.14036,32.89126,CAL000231489,92126,0,0,-117.14036,32.89126
92.5,-121.539803,37.003137,CAL000231496,95021,0,0,-121.539803,37.003137
100,-121.395395,38.651195,CAL000231502,95652,0,0,-121.395395,38.651195
100,-117.371947,34.001501,CAL000231529,92501,0,0,-117.371947,34.001501
98.85,-121.186651,38.582046,CAL000231531,95742,0,0,-121.186651,38.582046
0,0,0,CAL000231534,90255,-118.2173991,33.97718241,-118.2173991,33.97718241
100,-117.558324,33.988421,CAL000231537,91752,0,0,-117.558324,33.988421
100,-119.1439,34.206246,CAL000231544,93030,0,0,-119.1439,34.206246
100,-117.99983,33.88287,CAL000231550,90621,0,0,-117.99983,33.88287
100,-122.180227,39.747349,CAL000231552,95963,0,0,-122.180227,39.747349
100,-123.313986,39.340204,CAL000231572,95490,0,0,-123.313986,39.340204
100,-117.235948,33.151203,CAL000231603,92081,0,0,-117.235948,33.151203
98,-118.170668,33.925661,CAL000231609,90280,0,0,-118.170668,33.925661
100,-117.860905,33.693292,CAL000231652,92614,0,0,-117.860905,33.693292
100,-122.285848,38.308638,CAL000231656,94559,0,0,-122.285848,38.308638
100,-118.386568,34.055316,CAL000231690,90035,0,0,-118.386568,34.055316
100,-122.3477,40.535395,CAL000231726,96002,0,0,-122.3477,40.535395
100,-121.462392,37.759133,CAL000231732,95304,0,0,-121.462392,37.759133
100,-120.500723,37.304855,CAL000231733,95340,0,0,-120.500723,37.304855
0,0,0,CAL000231745,92596,-117.0730146,33.64015889,-117.0730146,33.64015889
100,-122.206488,37.761572,CAL000231767,94621,0,0,-122.206488,37.761572
100,-117.986522,33.810212,CAL000231796,90680,0,0,-117.986522,33.810212
100,-119.827874,34.434813,CAL000231802,93117,0,0,-119.827874,34.434813
100,-122.408485,37.778609,CAL000231811,94103,0,0,-122.408485,37.778609
0,0,0,CAL000231820,90035,-118.3838549,34.05181367,-118.3838549,34.05181367
90.97,-117.959876,34.139638,CAL000231857,91010,0,0,-117.959876,34.139638
100,-122.120273,37.665126,CAL000231864,94541,0,0,-122.120273,37.665126
100,-118.144914,34.013648,CAL000231865,90022,0,0,-118.144914,34.013648
96.46,-117.04783,32.755416,CAL000231877,91941,0,0,-117.04783,32.755416
100,-117.870759,33.853465,CAL000231884,92806,0,0,-117.870759,33.853465
90.97,-118.688938,34.036369,CAL000231886,90265,0,0,-118.688938,34.036369
100,-122.054729,37.522866,CAL000231888,94560,0,0,-122.054729,37.522866
90.97,-118.912124,34.278856,CAL000231894,93021,0,0,-118.912124,34.278856
100,-121.254155,38.611629,CAL000231904,95742,0,0,-121.254155,38.611629
96.55,-118.376519,34.232898,CAL000231921,91352,0,0,-118.376519,34.232898
0,0,0,CAL000231923,92202,0,0,0,0
92.5,-117.48148,33.758825,CAL000231924,91719,0,0,-117.48148,33.758825
100,-121.995137,37.376406,CAL000231930,95051,0,0,-121.995137,37.376406
100,-120.80622,37.055842,CAL000231945,93635,0,0,-120.80622,37.055842
96.55,-118.374175,34.23254,CAL000231974,91352,0,0,-118.374175,34.23254
87.35,-117.4539,33.933611,CAL000231983,92503,0,0,-117.4539,33.933611
100,-117.867971,33.850022,CAL000231989,92806,0,0,-117.867971,33.850022
100,-119.683284,36.77217,CAL000232038,93727,0,0,-119.683284,36.77217
100,-117.956814,34.086509,CAL000232041,91706,0,0,-117.956814,34.086509
100,-118.438125,34.279503,CAL000232051,91340,0,0,-118.438125,34.279503
100,-117.575728,34.046149,CAL000232058,91761,0,0,-117.575728,34.046149
100,-122.141164,37.655448,CAL000232065,94545,0,0,-122.141164,37.655448
88.5,-118.391391,34.025355,CAL000232068,90232,0,0,-118.391391,34.025355
100,-117.856389,33.802459,CAL000232077,92867,0,0,-117.856389,33.802459
100,-121.82175,38.450574,CAL000232081,95620,0,0,-121.82175,38.450574
92.5,-121.334103,38.122564,CAL000232106,95240,0,0,-121.334103,38.122564
100,-117.919764,33.849495,CAL000232127,92801,0,0,-117.919764,33.849495
92.5,-121.354476,38.534287,CAL000232132,95823,0,0,-121.354476,38.534287
100,-121.583889,36.692825,CAL000232141,93905,0,0,-121.583889,36.692825
100,-118.132896,34.67443,CAL000232154,93534,0,0,-118.132896,34.67443
100,-122.213623,37.735972,CAL000232166,94621,0,0,-122.213623,37.735972
100,-122.273609,40.424683,CAL000232174,96007,0,0,-122.273609,40.424683
100,-119.167879,34.181581,CAL000232180,93033,0,0,-119.167879,34.181581
100,-119.771682,36.725158,CAL000232202,93702,0,0,-119.771682,36.725158
100,-121.505703,38.502603,CAL000232223,95822,0,0,-121.505703,38.502603
100,-118.309567,33.985027,CAL000232231,90047,0,0,-118.309567,33.985027
100,-117.81141,34.101819,CAL000232244,91773,0,0,-117.81141,34.101819
100,-121.403039,38.537912,CAL000232278,95826,0,0,-121.403039,38.537912
100,-118.535981,34.204041,CAL000232282,91335,0,0,-118.535981,34.204041
95.35,-118.028886,34.046623,CAL000232288,91733,0,0,-118.028886,34.046623
100,-121.405565,39.021389,CAL000232290,95692,0,0,-121.405565,39.021389
90.97,-117.726028,34.107155,CAL000232298,91711,0,0,-117.726028,34.107155
90.97,-118.289723,34.044207,CAL000232323,90006,0,0,-118.289723,34.044207
100,-121.902334,37.367056,CAL000232359,95112,0,0,-121.902334,37.367056
100,-120.198043,39.318595,CAL000232366,96161,0,0,-120.198043,39.318595
97.89,-118.452135,34.228192,CAL000232375,91402,0,0,-118.452135,34.228192
100,-118.849573,34.166984,CAL000232376,91361,0,0,-118.849573,34.166984
95.35,-118.065896,34.054627,CAL000232380,91733,0,0,-118.065896,34.054627
100,-122.39505,38.463852,CAL000232384,94573,0,0,-122.39505,38.463852
100,-118.07136,34.006188,CAL000232399,90660,0,0,-118.07136,34.006188
100,-120.651685,35.262122,CAL000232401,93401,0,0,-120.651685,35.262122
100,-122.31624,37.92234,CAL000232404,94530,0,0,-122.31624,37.92234
100,-122.236085,37.775059,CAL000232414,94606,0,0,-122.236085,37.775059
100,-117.997288,34.112254,CAL000232435,91706,0,0,-117.997288,34.112254
97.17,-118.019977,33.876055,CAL000232437,90638,0,0,-118.019977,33.876055
100,-117.86355,33.86066,CAL000232464,92806,0,0,-117.86355,33.86066
100,-118.467196,34.208518,CAL000232466,91406,0,0,-118.467196,34.208518
92.5,-119.065557,35.377115,CAL000232499,93308,0,0,-119.065557,35.377115
100,-117.479901,34.068438,CAL000232516,92335,0,0,-117.479901,34.068438
100,-117.712325,33.659612,CAL000233776,92618,0,0,-117.712325,33.659612
100,-116.940816,32.563218,CAL000233779,92154,0,0,-116.940816,32.563218
100,-121.925319,38.395297,CAL000233781,95688,0,0,-121.925319,38.395297
97.54,-118.057776,34.087277,CAL000233782,91780,0,0,-118.057776,34.087277
0,0,0,CAL000233783,95037,-121.6459677,37.15967917,-121.6459677,37.15967917
100,-117.749417,34.034047,CAL000233786,91766,0,0,-117.749417,34.034047
100,-120.993803,37.66075,CAL000233787,95350,0,0,-120.993803,37.66075
95.97,-118.396445,34.167228,CAL000233788,91607,0,0,-118.396445,34.167228
100,-123.209509,39.182627,CAL000233797,95482,0,0,-123.209509,39.182627
100,-119.790212,36.819037,CAL000233799,93710,0,0,-119.790212,36.819037
100,-118.604965,34.245987,CAL000233808,91311,0,0,-118.604965,34.245987
100,-120.213421,39.33447,CAL000233811,96161,0,0,-120.213421,39.33447
100,-117.151576,33.511709,CAL000233815,92591,0,0,-117.151576,33.511709
100,-117.685477,33.466816,CAL000233825,92629,0,0,-117.685477,33.466816
92.5,-117.92321,34.003429,CAL000233827,91744,0,0,-117.92321,34.003429
100,-122.016912,37.537263,CAL000233835,94560,0,0,-122.016912,37.537263
97.17,-117.087847,32.653413,CAL000233864,91910,0,0,-117.087847,32.653413
100,-117.098681,32.899569,CAL000233881,92131,0,0,-117.098681,32.899569
100,-117.856678,33.676906,CAL000233887,92612,0,0,-117.856678,33.676906
100,-121.941003,37.486362,CAL000233903,94538,0,0,-121.941003,37.486362
100,-122.284678,37.816676,CAL000233905,94607,0,0,-122.284678,37.816676
100,-118.230507,33.830784,CAL000233906,90810,0,0,-118.230507,33.830784
100,-117.702628,33.543854,CAL000233909,92677,0,0,-117.702628,33.543854
0,0,0,CAL000233910,92677,-117.7036546,33.52898962,-117.7036546,33.52898962
100,-117.181466,32.81963,CAL000233911,92111,0,0,-117.181466,32.81963
100,-118.323522,33.841225,CAL000233913,90501,0,0,-118.323522,33.841225
87.35,-122.251665,40.17024,CAL000233927,96080,0,0,-122.251665,40.17024
100,-119.125271,34.20423,CAL000233964,93030,0,0,-119.125271,34.20423
100,-118.251426,34.06319,CAL000233981,90012,0,0,-118.251426,34.06319
100,-121.315296,38.772144,CAL000233992,95747,0,0,-121.315296,38.772144
0,0,0,CAL000233995,92663,-117.9273254,33.62245799,-117.9273254,33.62245799
100,-122.140073,38.085648,CAL000233996,94510,0,0,-122.140073,38.085648
100,-118.011353,33.858808,CAL000234001,90620,0,0,-118.011353,33.858808
100,-122.20886,37.716698,CAL000234002,94621,0,0,-122.20886,37.716698
100,-118.108776,34.579523,CAL000234013,93550,0,0,-118.108776,34.579523
92.5,-118.049838,33.980025,CAL000234014,90606,0,0,-118.049838,33.980025
100,-122.625663,38.235431,CAL000234022,94952,0,0,-122.625663,38.235431
100,-121.971953,37.372331,CAL000234025,95051,0,0,-121.971953,37.372331
96.55,-118.385861,34.244973,CAL000234032,91352,0,0,-118.385861,34.244973
100,-117.028905,32.937881,CAL000234047,92064,0,0,-117.028905,32.937881
100,-117.170304,32.726357,CAL000234048,92101,0,0,-117.170304,32.726357
100,-121.781767,38.677454,CAL000234063,95695,0,0,-121.781767,38.677454
97.89,-122.096738,37.393107,CAL000234064,94040,0,0,-122.096738,37.393107
100,-116.239275,33.710161,CAL000234065,92201,0,0,-116.239275,33.710161
100,-121.842236,37.999553,CAL000234066,94509,0,0,-121.842236,37.999553
100,-119.8221,36.715876,CAL000234067,93706,0,0,-119.8221,36.715876
0,0,0,CAL000234068,93673,-119.4862373,36.4560962,-119.4862373,36.4560962
0,0,0,CAL000234070,94592,-122.2765698,38.09360125,-122.2765698,38.09360125
100,-117.698466,33.660337,CAL000234089,92630,0,0,-117.698466,33.660337
100,-119.017351,34.229825,CAL000234094,93012,0,0,-119.017351,34.229825
100,-117.325568,34.055336,CAL000234095,92324,0,0,-117.325568,34.055336
90.97,-117.262877,34.075847,CAL000234099,92408,0,0,-117.262877,34.075847
100,-122.176326,37.437402,CAL000234102,94304,0,0,-122.176326,37.437402
100,-121.245982,37.965188,CAL000234118,95205,0,0,-121.245982,37.965188
98.02,-121.512609,38.578281,CAL000234125,95691,0,0,-121.512609,38.578281
100,-117.842365,33.85314,CAL000234130,92806,0,0,-117.842365,33.85314
100,-118.177014,33.889009,CAL000234132,90723,0,0,-118.177014,33.889009
100,-118.162603,33.89299,CAL000234138,90723,0,0,-118.162603,33.89299
87.9,-118.051308,33.934583,CAL000234143,90670,0,0,-118.051308,33.934583
100,-117.138621,32.693576,CAL000234152,92113,0,0,-117.138621,32.693576
97.5,-117.996528,33.700339,CAL000234165,92648,0,0,-117.996528,33.700339
100,-122.052128,37.525378,CAL000234167,94560,0,0,-122.052128,37.525378
100,-117.216329,32.866622,CAL000234170,92122,0,0,-117.216329,32.866622
100,-117.856079,34.000091,CAL000234178,91789,0,0,-117.856079,34.000091
100,-122.132394,38.075794,CAL000234206,94510,0,0,-122.132394,38.075794
100,-118.237622,34.019425,CAL000234207,90021,0,0,-118.237622,34.019425
100,-116.37901,33.845525,CAL000234237,92276,0,0,-116.37901,33.845525
100,-121.283472,37.956959,CAL000234251,95202,0,0,-121.283472,37.956959
90.97,-121.211913,37.857905,CAL000234262,95336,0,0,-121.211913,37.857905
87.35,-117.265179,34.074533,CAL000234275,92408,0,0,-117.265179,34.074533
100,-122.119965,37.646992,CAL000234280,94545,0,0,-122.119965,37.646992
100,-121.479254,38.641312,CAL000234288,95834,0,0,-121.479254,38.641312
100,-120.275832,34.743941,CAL000234291,93440,0,0,-120.275832,34.743941
100,-122.031653,37.394482,CAL000234308,94085,0,0,-122.031653,37.394482
100,-117.986334,34.118143,CAL000234309,91010,0,0,-117.986334,34.118143
100,-119.651036,36.324747,CAL000234316,93230,0,0,-119.651036,36.324747
100,-122.230135,38.098035,CAL000234331,94590,0,0,-122.230135,38.098035
100,-117.529375,34.031956,CAL000234349,91752,0,0,-117.529375,34.031956
100,-117.643023,34.095353,CAL000234350,91786,0,0,-117.643023,34.095353
100,-121.136668,37.748954,CAL000234364,95366,0,0,-121.136668,37.748954
100,-119.295875,34.297457,CAL000234367,93001,0,0,-119.295875,34.297457
100,-117.90812,33.71782,CAL000234368,92704,0,0,-117.90812,33.71782
100,-118.141486,34.013029,CAL000234371,90022,0,0,-118.141486,34.013029
100,-116.971002,32.829418,CAL000234385,92020,0,0,-116.971002,32.829418
100,-118.197298,33.995981,CAL000234390,90270,0,0,-118.197298,33.995981
100,-121.897611,37.362821,CAL000234429,95112,0,0,-121.897611,37.362821
100,-118.096645,34.062588,CAL000234431,91770,0,0,-118.096645,34.062588
100,-117.455076,33.915655,CAL000234432,92503,0,0,-117.455076,33.915655
98.42,-117.205826,34.471495,CAL000234433,92308,0,0,-117.205826,34.471495
100,-121.7968,37.324095,CAL000234434,95148,0,0,-121.7968,37.324095
100,-117.68223,34.092415,CAL000234436,91763,0,0,-117.68223,34.092415
97.89,-117.106571,32.668306,CAL000234440,91950,0,0,-117.106571,32.668306
97.54,-118.386159,34.018907,CAL000234459,90232,0,0,-118.386159,34.018907
90.97,-121.281995,37.893676,CAL000234470,95231,0,0,-121.281995,37.893676
100,-117.60532,33.888625,CAL000234477,92880,0,0,-117.60532,33.888625
100,-115.516846,32.712914,CAL000234479,92249,0,0,-115.516846,32.712914
83.47,-118.018594,34.08223,CAL000234488,91731,0,0,-118.018594,34.08223
100,-117.818459,33.865731,CAL000234510,92807,0,0,-117.818459,33.865731
100,-118.233626,34.045933,CAL000234512,90013,0,0,-118.233626,34.045933
100,-119.162504,36.239425,CAL000234521,93221,0,0,-119.162504,36.239425
100,-118.18858,33.959336,CAL000234522,90201,0,0,-118.18858,33.959336
96.46,-117.022859,32.771775,CAL000234540,91942,0,0,-117.022859,32.771775
90.97,-118.130357,34.68393,CAL000234548,93535,0,0,-118.130357,34.68393
100,-118.200199,33.998137,CAL000234567,90058,0,0,-118.200199,33.998137
100,-121.258551,38.581953,CAL000234585,95742,0,0,-121.258551,38.581953
100,-117.561314,33.907927,CAL000234590,92860,0,0,-117.561314,33.907927
100,-122.435583,37.760909,CAL000234593,94114,0,0,-122.435583,37.760909
100,-118.055424,34.161944,CAL000234594,91024,0,0,-118.055424,34.161944
100,-117.726464,34.041197,CAL000234605,91766,0,0,-117.726464,34.041197
100,-121.066161,38.913894,CAL000234617,95603,0,0,-121.066161,38.913894
100,-119.233781,36.196347,CAL000234630,93274,0,0,-119.233781,36.196347
92.5,-118.172169,34.697651,CAL000234647,93535,0,0,-118.172169,34.697651
100,-117.850628,33.718081,CAL000234651,92705,0,0,-117.850628,33.718081
100,-117.926896,34.133757,CAL000234660,91702,0,0,-117.926896,34.133757
100,-121.854037,39.749223,CAL000234664,95926,0,0,-121.854037,39.749223
96.55,-118.387113,34.224557,CAL000234666,91352,0,0,-118.387113,34.224557
100,-118.184685,33.889236,CAL000234668,90723,0,0,-118.184685,33.889236
100,-117.929001,33.761672,CAL000234686,92843,0,0,-117.929001,33.761672
100,-122.204123,37.796845,CAL000234693,94602,0,0,-122.204123,37.796845
100,-122.260542,37.849609,CAL000234694,94609,0,0,-122.260542,37.849609
79,-122.289794,37.862253,CAL000234695,94702,0,0,-122.289794,37.862253
100,-122.289595,37.869328,CAL000234696,94702,0,0,-122.289595,37.869328
100,-117.867001,33.820435,CAL000234703,92865,0,0,-117.867001,33.820435
100,-118.18358,34.001079,CAL000234713,90058,0,0,-118.18358,34.001079
100,-122.414508,37.787576,CAL000234732,94109,0,0,-122.414508,37.787576
100,-121.021071,37.648938,CAL000234734,95351,0,0,-121.021071,37.648938
100,-117.573533,34.030125,CAL000234744,91761,0,0,-117.573533,34.030125
79,-121.834017,37.316996,CAL000234761,95122,0,0,-121.834017,37.316996
100,-118.35663,34.048569,CAL000234764,90019,0,0,-118.35663,34.048569
100,-122.061131,37.992824,CAL000234765,94520,0,0,-122.061131,37.992824
100,-118.118976,34.655672,CAL000234771,93535,0,0,-118.118976,34.655672
100,-119.035431,35.302072,CAL000234777,93313,0,0,-119.035431,35.302072
100,-121.748252,38.678346,CAL000234782,95776,0,0,-121.748252,38.678346
100,-121.417683,37.738448,CAL000234787,95376,0,0,-121.417683,37.738448
100,-117.677542,34.061773,CAL000234799,91762,0,0,-117.677542,34.061773
100,-118.345273,34.04648,CAL000234802,90019,0,0,-118.345273,34.04648
100,-118.176726,33.907382,CAL000234822,90723,0,0,-118.176726,33.907382
100,-118.352315,33.880811,CAL000234831,90260,0,0,-118.352315,33.880811
100,-122.296789,37.976435,CAL000234832,94803,0,0,-122.296789,37.976435
87.35,-119.625651,36.318148,CAL000234834,93230,0,0,-119.625651,36.318148
100,-122.007861,37.373994,CAL000234858,94086,0,0,-122.007861,37.373994
92.5,-117.253826,33.1315,CAL000234870,92008,0,0,-117.253826,33.1315
90.97,-119.374126,36.556178,CAL000234881,93618,0,0,-119.374126,36.556178
100,-118.136316,34.593215,CAL000234891,93551,0,0,-118.136316,34.593215
100,-121.373417,38.524099,CAL000234894,95828,0,0,-121.373417,38.524099
100,-117.178454,33.228437,CAL000234895,92069,0,0,-117.178454,33.228437
99.12,-122.402215,37.639749,CAL000234898,94080,0,0,-122.402215,37.639749
100,-118.147926,34.684496,CAL000234901,93534,0,0,-118.147926,34.684496
100,-118.067132,33.794115,CAL000234909,90720,0,0,-118.067132,33.794115
81.94,-118.283821,33.831498,CAL000234919,90745,0,0,-118.283821,33.831498
100,-121.394403,38.475093,CAL000234948,95828,0,0,-121.394403,38.475093
100,-117.552074,34.08997,CAL000234964,91730,0,0,-117.552074,34.08997
100,-119.368219,36.351082,CAL000234971,93291,0,0,-119.368219,36.351082
0,0,0,CAL000234972,91741,-117.8499064,34.14605135,-117.8499064,34.14605135
100,-118.046654,33.925403,CAL000234974,90605,0,0,-118.046654,33.925403
100,-116.106966,34.222053,CAL000234984,92277,0,0,-116.106966,34.222053
100,-121.503134,38.466945,CAL000234998,95832,0,0,-121.503134,38.466945
100,-121.862997,36.60253,CAL000235003,93940,0,0,-121.862997,36.60253
87.35,-122.052442,37.548178,CAL000235014,94560,0,0,-122.052442,37.548178
100,-118.214174,33.930333,CAL000235032,90262,0,0,-118.214174,33.930333
100,-121.822536,38.451163,CAL000235040,95620,0,0,-121.822536,38.451163
100,-120.120851,36.008524,CAL000235069,93204,0,0,-120.120851,36.008524
100,-117.718172,33.997505,CAL000235076,91710,0,0,-117.718172,33.997505
100,-117.223735,33.785427,CAL000235079,92570,0,0,-117.223735,33.785427
100,-118.197374,34.000438,CAL000235081,90058,0,0,-118.197374,34.000438
97.35,-118.041845,34.021904,CAL000235085,90601,0,0,-118.041845,34.021904
100,-117.440325,33.914644,CAL000235086,92503,0,0,-117.440325,33.914644
100,-118.247675,34.043728,CAL000235092,90014,0,0,-118.247675,34.043728
100,-121.697931,37.705567,CAL000235096,94550,0,0,-121.697931,37.705567
100,-118.361354,33.908914,CAL000235104,90250,0,0,-118.361354,33.908914
87.35,-118.535963,34.193098,CAL000235788,91335,0,0,-118.535963,34.193098
100,-117.333663,34.004801,CAL000235793,92507,0,0,-117.333663,34.004801
100,-117.945544,33.766817,CAL000235833,92843,0,0,-117.945544,33.766817
98.02,-121.566613,38.586909,CAL000235841,95605,0,0,-121.566613,38.586909
92.5,-121.86041,37.366716,CAL000235861,95113,0,0,-121.86041,37.366716
100,-122.105549,38.113893,CAL000235906,94510,0,0,-122.105549,38.113893
100,-122.368245,40.49297,CAL000235908,96007,0,0,-122.368245,40.49297
100,-119.623508,36.327946,CAL000235925,93230,0,0,-119.623508,36.327946
100,-121.254452,37.981738,CAL000235926,95205,0,0,-121.254452,37.981738
100,-121.699685,37.712507,CAL000235934,94551,0,0,-121.699685,37.712507
0,0,0,CAL000235945,92319,0,0,0,0
100,-118.235391,34.029549,CAL000235947,90021,0,0,-118.235391,34.029549
100,-119.145032,34.277454,CAL000235949,93004,0,0,-119.145032,34.277454
100,-118.182788,33.9583,CAL000235956,90201,0,0,-118.182788,33.9583
100,-117.207213,32.872764,CAL000235991,92122,0,0,-117.207213,32.872764
100,-117.686404,34.090953,CAL000235995,91763,0,0,-117.686404,34.090953
100,-118.171971,33.892095,CAL000236003,90723,0,0,-118.171971,33.892095
100,-117.72182,33.639837,CAL000236007,92618,0,0,-117.72182,33.639837
0,0,0,CAL000236010,94592,-122.2765698,38.09360125,-122.2765698,38.09360125
100,-117.910314,33.930402,CAL000236022,92821,0,0,-117.910314,33.930402
92.5,-120.181658,39.329577,CAL000236056,91660,0,0,-120.181658,39.329577
100,-119.345326,36.20466,CAL000236087,93274,0,0,-119.345326,36.20466
100,-118.130644,34.714267,CAL000236095,93535,0,0,-118.130644,34.714267
100,-121.611423,36.731656,CAL000236101,93906,0,0,-121.611423,36.731656
100,-117.169468,32.878377,CAL000236110,92121,0,0,-117.169468,32.878377
100,-118.637049,35.082351,CAL000236115,93561,0,0,-118.637049,35.082351
100,-119.07815,35.314579,CAL000236131,93313,0,0,-119.07815,35.314579
100,-118.340043,33.916365,CAL000236148,90250,0,0,-118.340043,33.916365
100,-117.934846,34.115313,CAL000236150,91702,0,0,-117.934846,34.115313
100,-117.383651,34.011783,CAL000236157,92509,0,0,-117.383651,34.011783
100,-119.234599,35.417004,CAL000236158,93314,0,0,-119.234599,35.417004
100,-117.183325,32.902425,CAL000236163,92121,0,0,-117.183325,32.902425
100,-118.067566,33.831441,CAL000236166,90716,0,0,-118.067566,33.831441
100,-118.538604,34.257205,CAL000236177,91324,0,0,-118.538604,34.257205
100,-118.074435,34.580166,CAL000236181,93550,0,0,-118.074435,34.580166
100,-121.253746,37.963248,CAL000236183,95205,0,0,-121.253746,37.963248
100,-121.060753,38.916631,CAL000236184,95603,0,0,-121.060753,38.916631
100,-117.83521,33.85913,CAL000236204,92807,0,0,-117.83521,33.85913
100,-117.272109,33.119196,CAL000236221,92011,0,0,-117.272109,33.119196
100,-120.703198,37.476636,CAL000236225,95303,0,0,-120.703198,37.476636
100,-121.41605,38.539666,CAL000236298,95820,0,0,-121.41605,38.539666
100,-118.133294,34.677169,CAL000236307,93534,0,0,-118.133294,34.677169
100,-118.202199,34.014143,CAL000237774,90023,0,0,-118.202199,34.014143
100,-119.074286,35.391443,CAL000237801,93308,0,0,-119.074286,35.391443
100,-118.001031,33.774807,CAL000237811,92841,0,0,-118.001031,33.774807
99.12,-122.390179,37.669198,CAL000237822,94080,0,0,-122.390179,37.669198
0,0,0,CAL000237826,92833,-117.9612274,33.87764287,-117.9612274,33.87764287
90.97,-115.365874,32.832883,CAL000237830,92250,0,0,-115.365874,32.832883
100,-117.843349,33.705424,CAL000237838,92606,0,0,-117.843349,33.705424
100,-117.474137,34.064408,CAL000237854,92337,0,0,-117.474137,34.064408
100,-122.094953,38.008014,CAL000237871,94553,0,0,-122.094953,38.008014
100,-122.19852,37.74215,CAL000237872,94621,0,0,-122.19852,37.74215
100,-121.908416,37.393975,CAL000237873,95131,0,0,-121.908416,37.393975
100,-117.155117,33.496787,CAL000237876,92590,0,0,-117.155117,33.496787
90.97,-119.095958,34.218888,CAL000237878,93010,0,0,-119.095958,34.218888
100,-117.595906,33.878937,CAL000237883,92882,0,0,-117.595906,33.878937
100,-117.993041,33.933182,CAL000237901,90604,0,0,-117.993041,33.933182
100,-121.40913,38.534763,CAL000237907,95826,0,0,-121.40913,38.534763
0,0,0,CAL000237913,92549,-116.74258,33.75495753,-116.74258,33.75495753
92.5,-117.848955,33.697031,CAL000237921,92714,0,0,-117.848955,33.697031
100,-117.113609,33.12485,CAL000237924,92029,0,0,-117.113609,33.12485
100,-118.191078,34.080939,CAL000237928,90032,0,0,-118.191078,34.080939
100,-117.748648,34.095452,CAL000237936,91767,0,0,-117.748648,34.095452
100,-118.096839,33.92066,CAL000237941,90650,0,0,-118.096839,33.92066
95.35,-118.057767,34.047381,CAL000237943,91733,0,0,-118.057767,34.047381
100,-117.804788,33.859558,CAL000237944,92807,0,0,-117.804788,33.859558
100,-118.241466,33.778654,CAL000237951,90744,0,0,-118.241466,33.778654
100,-118.431193,34.185901,CAL000237967,91401,0,0,-118.431193,34.185901
100,-117.685052,34.004491,CAL000237998,91710,0,0,-117.685052,34.004491
98.02,-121.522909,38.586078,CAL000238005,95605,0,0,-121.522909,38.586078
0,0,0,CAL000238028,94111,-122.4022955,37.80163647,-122.4022955,37.80163647
100,-118.35611,33.964462,CAL000238035,90301,0,0,-118.35611,33.964462
83.47,-118.216181,33.902663,CAL000238053,90224,0,0,-118.216181,33.902663
100,-121.42301,38.546469,CAL000238067,95820,0,0,-121.42301,38.546469
100,-121.950795,38.862915,CAL000238085,95937,0,0,-121.950795,38.862915
100,-120.619656,37.389856,CAL000238091,95388,0,0,-120.619656,37.389856
100,-117.15427,33.255416,CAL000238096,92026,0,0,-117.15427,33.255416
100,-120.656411,35.269544,CAL000238098,93401,0,0,-120.656411,35.269544
0,0,0,CAL000238099,94585,-122.0213428,38.19656318,-122.0213428,38.19656318
100,-117.828926,33.859307,CAL000238102,92807,0,0,-117.828926,33.859307
92.07,-118.218588,34.64933,CAL000238103,93536,0,0,-118.218588,34.64933
100,-118.077629,34.580154,CAL000238104,93550,0,0,-118.077629,34.580154
100,-122.129701,40.405061,CAL000238118,96007,0,0,-122.129701,40.405061
100,-117.299284,34.420089,CAL000238120,92345,0,0,-117.299284,34.420089
100,-118.28657,33.894712,CAL000238132,90247,0,0,-118.28657,33.894712
100,-118.484466,34.214407,CAL000238141,91406,0,0,-118.484466,34.214407
100,-119.790406,36.760501,CAL000238143,93703,0,0,-119.790406,36.760501
100,-117.396833,33.956407,CAL000238165,92506,0,0,-117.396833,33.956407
100,-121.882058,38.800611,CAL000238185,95698,0,0,-121.882058,38.800611
100,-116.966481,32.816789,CAL000238186,92020,0,0,-116.966481,32.816789
100,-117.902535,33.678999,CAL000238188,92626,0,0,-117.902535,33.678999
100,-117.73276,33.718996,CAL000238210,92602,0,0,-117.73276,33.718996
