
###
##
## Mass Balance by EPAID for 2004
## Inputs on left, outputs on right
##
H_LubeTotal,H_IndTotal,H_LubeOOC,H_IndOOC,T_LubeIn ,T_IndIn ,P_LubeTotal,P_IndTotal,P_LubeOOC,P_IndOOC,EPAID       ,P_RFO    ,P_Waste  ,P_TxOut ,T_LubeOut,T_IndOut,T_Destinations                                                                             

   479575,   64225,       0,       0,        0,       0,        0,        0,       0,       0,CAR000047019,        0,        0,       0,   419717,       0,                                                                 CAD980694103,CAL000190818,
    69355,    8940,       0,       0,        0,       0,        0,        0,       0,       0,CAR000053272,        0,        0,       0,    78295,       0,                                                                              CAD981696420,
    35715,    2978,       0,       0,        0,       0,        0,        0,       0,       0,CAR000053405,        0,        0,       0,    29286,       0,                                                                              CAT080013352,
    20087,    5000,       0,       0,        0,       0,        0,        0,       0,       0,CAR000056580,        0,        0,       0,    29087,       0,                                                                 CAD981696420,CAT080013352,
   608850,       0,       0,       0,        0,       0,        0,        0,       0,       0,CAR000111286,        0,        0,       0,   608850,       0,                                                                              CAD099452708,
   414622,       0,       0,       0,    91592,       0,        0,        0,       0,       0,CAR000148296,        0,        0,       0,   414622,       0,                                                    CAD981426539,CAD981696420,CAR000148296,
      271,  130148,       0,       0,        0,       0,        0,        0,       0,       0,CAR000177527,        0,        0,       0,        0,       0,                                                                                           
   288228,       0,       0,       0,        0,       0,        0,        0,       0,       0,CAR000181586,        0,        0,       0,   288228,       0,                                                                              CAL000190818,
   108415,       0,       0,       0,        0,       0,        0,        0,       0,       0,CAR000201459,        0,        0,       0,   108415,       0,                                                    CAD099452708,CAD981426539,CAT080013352,
  1226284,       0,  768738,       0,  1864370,       0,        0,        0,       0,       0,CAT080012602,        0,        0,       0,  1226284,       0,                                                                              CAT080013352,
     7650,     685,       0,       0,        0,       0,        0,        0,       0,       0,CAT080012800,        0,        0,       0,     8335,       0,                                                                 CAD099452708,CAT080013352,
        0,       0,       0,       0, 36364689,       0, 37226754, 24586758,       0,       0,CAT080013352, 42966943, 18062849,       0,        0,       0,                                                                                           
        0,       0,       0,       0,  2889096,       0,  8829894,  4155245,       0,       0,CAT080025711, 11568404,  1313344, 1347969,  1347969,       0,                                                                 CAT080013352,UDT981552177,
        0,       0,       0,       0,     4335,       0,        0,        0,       0,       0,CAT080033681,        0,        0,       0,        0,       0,                                                                                           
   253124,  287877,    2000,       0,        0,       0,        0,        0,       0,       0,MAD039322250,        0,        0,       0,   538249,       0,CAD050806850,CAD059494310,CAT080013352,MAD053452637,NED981723613,TXD982290140,UDT981552177,
        0,       0,       0,       0,      150,       0,        0,        0,       0,       0,MAD053452637,        0,        0,       0,        0,       0,                                                                                           
        0,       0,       0,       0,      500,       0,        0,        0,       0,       0,NED981723613,        0,        0,       0,        0,       0,                                                                                           
   255355,       0,       0,       0,   255355,       0,        0,        0,       0,       0,NVD980893663,        0,        0,       0,   255355,       0,                                                                              NVD980893663,
        0,       0,       0,       0,   357800,       0,        0,        0,       0,       0,NVD982358483,        0,        0,       0,        0,       0,                                                                                           
        0,       0,       0,       0,       80,       0,        0,        0,       0,       0,NVT330010000,        0,        0,       0,        0,       0,                                                                                           
   174730,   86373,       0,       0,        0,       0,        0,   630785,       0,       0,ORD980975692,   652198,        0,       0,        0,       0,                                                                                           
        0,       0,       0,       0,    43682,       0,  3408644,        0,       0,       0,ORD980980775,  3408644,        0,       0,        0,       0,                                                                                           
        0,       0,       0,       0,     2000,       0,        0,        0,       0,       0,TXD982290140,        0,        0,       0,        0,       0,                                                                                           
  7286391,   95277,       0,       0,        0,       0,        0,        0,       0,       0,TXR000050930,        0,        0,       0,  7381668,       0,                                       CAD008302903,CAT080012602,CAT080013352,CAT080025711,
        0,       0,       0,       0,   114613,       0,        0,        0,       0,       0,UDT981552177,        0,        0,       0,        0,       0,                                                                                           
TOTAL
 93083155, 5577558, 3085185,   21210, 96348371,       0, 79780748, 32120145,   68050,     130,            , 92329564, 20600287, 1347969, 96348371,       0,                                                                                           

